gene,mean_expression
Gm28376,0.0024610339
Zpbp,0.0024610339
Gm9725,0.0024610339
Gm8797,0.0024610339
4930593A02Rik,0.0024610339
Gm26714,0.0024610339
Olfr1034,0.0024610339
Gm8251,0.0024610339
2200002J24Rik,0.0024610339
Gm49719,0.0024610339
Gm48623,0.0024610339
Gm15265,0.0024610339
Gm43466,0.0024610339
Miox,0.0024610339
Zfp296,0.0024610339
Gm2629,0.0024610339
Gm43133,0.0024610339
Tex21,0.0024610339
Pgbd1,0.0024610339
Lbp,0.0024610339
6430511E19Rik,0.0024610339
Car3,0.0024610339
Car5b,0.0024610339
Ndnf,0.0024610339
Rnf125,0.0024610339
Ccdc60,0.0024610339
D430040D24Rik,0.0024610339
D630033O11Rik,0.0024610339
Smim18,0.0024610339
Gm12474,0.0024610339
Lpxn,0.0024610339
Lor,0.0024610339
Pinlyp,0.0024610339
Gm17396,0.0024610339
Gm15413,0.0024610339
Adarb2,0.0024610339
3110021N24Rik,0.0024610339
Gm26636,0.0024610339
Pcdhb22,0.0024610339
C730034F03Rik,0.0024610339
Spag17,0.0024610339
Spag4,0.0024610339
Osbp2,0.0024610339
Gm28875,0.0024610339
4930488L21Rik,0.0024610339
Gm6566,0.0024610339
Usp51,0.0024610339
Fap,0.0024610339
Prtg,0.0024610339
Nrtn,0.0024610339
Itgb2,0.0024610339
Ly86,0.0024610339
Plin4,0.0024610339
Alox5ap,0.0024610339
Gm19325,0.0024610339
Epcam,0.0024610339
Slc25a45,0.0024610339
Gm13470,0.0024610339
Gm12841,0.0024610339
Gm37115,0.0024610339
Txndc2,0.0024610339
Ptn,0.0024610339
Gm10451,0.0024610339
Gm15708,0.0024610339
Gm41409,0.0024610339
Gm11963,0.0024610339
Ube2l6,0.0024610339
4930520O04Rik,0.0024610339
Gm37522,0.0024610339
Gm10037,0.0024610339
Tmem63c,0.0024610339
Niban3,0.0024610339
Atp8b4,0.0024610339
Zbtb42,0.0024610339
Cpsf4l,0.0024610339
Klhl10,0.0024610339
Jph2,0.0024610339
Ntrk3,0.0024610339
Sftpc,0.0024610339
Nnmt,0.0024610339
Stx11,0.0024610339
Hecw1,0.0024610339
1810019N24Rik,0.0024610339
Gm37123,0.0024610339
Npcd,0.0024610339
Sox17,0.0024610339
Zfp804a,0.0024610339
Grrp1,0.0024610339
1810044D09Rik,0.0024610339
Gm47615,0.0024610339
Gm17036,0.0024610339
Dhx58,0.0024610339
B230216N24Rik,0.0024610339
Gm43737,0.0024610339
Ccdc92,0.0024610336
Gm26910,0.0024610336
Sec14l2,0.0024610336
Coro2b,0.0024610336
Gm37349,0.0024610336
Trim5,0.0024610336
Zfp109,0.0024610336
Scrn1,0.0024610336
Fcgr2b,0.0024610336
Gm38376,0.0024610336
Pik3cg,0.0024610336
Veph1,0.0024610336
Gm44694,0.0024610336
Cldn10,0.0024610336
B230206L02Rik,0.0024610336
Gm37768,0.0024610336
2700054A10Rik,0.0024610336
Rhbdl3,0.0024610336
Bvht,0.0024610336
Orai2,0.0024610336
Gm15879,0.0024610336
Gm28187,0.0024610336
Gm45846,0.002296965
Wee2,0.002296965
Pramel27,0.002296965
Atp6v0a4,0.002296965
E330011O21Rik,0.0022969649
Skint5,0.0022969649
Gm48838,0.0022969649
Ifi44,0.0022969649
A430010J10Rik,0.0022969649
Zfp619,0.0022969649
Gm28551,0.0022969649
Atp6v0d2,0.0022969649
Sycp2,0.0022969649
Lurap1l,0.0022969649
Gm41609,0.0022969649
Gm44416,0.0022969649
1700001G11Rik,0.0022969649
A630001G21Rik,0.0022969649
Gm50143,0.0022969649
Olfml1,0.0022969649
Gm20712,0.0022969649
Gm973,0.0022969649
Gm27017,0.0022969649
Dok5,0.0022969649
Dpep1,0.0022969649
Txk,0.0022969649
Prkg2,0.0022969649
Gm32856,0.0022969649
Gm19412,0.0022969649
Zfp558,0.0022969649
Gm44021,0.0022969649
Gm10575,0.0022969649
Gm28982,0.0022969649
Dock3,0.0022969649
C130013H08Rik,0.0022969649
G630016G05Rik,0.0022969649
Fstl4,0.0022969649
Gm11110,0.0022969649
Etohd2,0.0022969649
Batf3,0.0022969649
Adcy4,0.0022969649
D630039A03Rik,0.0022969649
D630003M21Rik,0.0022969649
Nek11,0.0022969649
Snord104,0.0022969649
Gm38102,0.0022969649
Eif3j2,0.0022969649
Gm49525,0.0022969649
Slc30a3,0.0022969649
Pgpep1l,0.0022969649
Lbhd1,0.0022969649
Hmgcll1,0.0022969649
1810059H22Rik,0.0022969649
Mdga2,0.0022969649
Gm12339,0.0022969649
Slc2a12,0.0022969649
Gm45338,0.0022969649
9030624G23Rik,0.0022969649
Stra6,0.0022969649
Gm45477,0.0022969649
Adam22,0.0022969649
Gm16178,0.0022969649
Ctnnd2,0.0022969649
1810019D21Rik,0.0022969649
Rasgrp4,0.0022969649
9330104G04Rik,0.0022969649
C4b,0.0022969649
Gm49355,0.0022969649
Hpgds,0.0022969649
Gm49361,0.0022969649
Tnnt2,0.0022969649
Gm42895,0.0022969649
Aplp1,0.0022969649
Klhl6,0.0022969649
Gm49307,0.0022969649
Gm15261,0.0022969649
Gm26737,0.0022969649
Sec16b,0.0022969649
Zfp964,0.0022969649
Gm11520,0.0022969649
Hykk,0.0022969649
Gm44291,0.0022969649
Isg20,0.0022969649
Gm11827,0.0022969649
Gm29242,0.0022969649
Gm38405,0.0022969649
Bcl6b,0.0022969649
Gm6938,0.0022969649
Nlrp9c,0.0022969649
1700030N03Rik,0.0022969649
Sh3rf3,0.0022969649
Cabp1,0.0022969649
Gm47493,0.0022969649
Ccdc105,0.0022969649
Ttc30a1,0.0022969649
Gfra1,0.0022969649
Gm44937,0.0022969649
Nr2f1,0.0022969649
Gm37018,0.0022969649
Gm36949,0.0022969649
Gm45137,0.0022969649
AI838599,0.0022969649
Ubxn10,0.0022969649
Slc22a23,0.0022969649
Gm37084,0.0022969649
Pcdh19,0.0022969649
C7,0.0022969649
A930012O16Rik,0.0022969649
Ttn,0.0022969649
Rab43,0.0022969649
Slc7a3,0.0022969649
Cd83,0.0022969649
Trpc3,0.0022969649
4930539J05Rik,0.0022969649
Gm14295,0.0022969649
Il4i1,0.0022969649
Gm16599,0.0022969649
Atp2a3,0.0022969649
Tmem71,0.0022969649
Gm43482,0.0022969649
1700028J19Rik,0.0022969649
Casp1,0.0022969649
C130083A15Rik,0.0022969649
C130023A14Rik,0.0022969649
Gm37472,0.0022969649
Gm47121,0.0022969649
Efcab1,0.0022969649
Gm11639,0.0022969649
4930590L20Rik,0.0022969649
4930578M01Rik,0.0022969649
Cd53,0.0022969649
Gm15893,0.0022969649
Aifm3,0.0022969649
Sdr42e1,0.0022969649
Cct6b,0.0022969649
Gm9747,0.0022969649
Zmiz1os1,0.0022969649
Gm42571,0.0022969649
2810454H06Rik,0.0022969649
Osgin1,0.0022969649
Gm5087,0.0022969646
Tacr3,0.0022969646
2010007H06Rik,0.0022969646
Gm43588,0.0022969646
Vstm5,0.0022969646
Ptgfr,0.0022969646
Lrat,0.0022969646
4930429D17Rik,0.0022969646
C430002N11Rik,0.0022969646
Frmpd1,0.0022969646
Gm3625,0.0022969646
Afmid,0.0022969646
Unc13a,0.0022969646
5430420F09Rik,0.0022969646
5033421B08Rik,0.002132896
Zpld1,0.002132896
D430020J02Rik,0.002132896
Gm42970,0.002132896
D630023O14Rik,0.0021328959
Gm47448,0.0021328959
Tgm4,0.0021328959
Gm37653,0.0021328959
Nes,0.0021328959
Slfn2,0.0021328959
St14,0.0021328959
Arpp21,0.0021328959
Adgrb3,0.0021328959
Slfn3,0.0021328959
Adgb,0.0021328959
Armc2,0.0021328959
Gm38077,0.0021328959
9030025P20Rik,0.0021328959
Cphx1,0.0021328959
9230111E07Rik,0.0021328959
Cfhr4,0.0021328959
Gm37420,0.0021328959
Gm37399,0.0021328959
Cpne1,0.0021328959
Fam124a,0.0021328959
Fam217b,0.0021328959
Ldb3,0.0021328959
Gm12198,0.0021328959
Gm12367,0.0021328959
Usp13,0.0021328959
Mgat4c,0.0021328959
Necab2,0.0021328959
Gm37949,0.0021328959
Ppp1r3b,0.0021328959
Spata16,0.0021328959
Upp1,0.0021328959
Lef1,0.0021328959
Lefty1,0.0021328959
2010110G14Rik,0.0021328959
Akap6,0.0021328959
Vil1,0.0021328959
Gm28229,0.0021328959
Efhb,0.0021328959
Gm42636,0.0021328959
Gm50105,0.0021328959
Hsd3b6,0.0021328959
2500002B13Rik,0.0021328959
1300014J16Rik,0.0021328959
Ankrd33b,0.0021328959
Gm40271,0.0021328959
Lrrc9,0.0021328959
Hapln1,0.0021328959
1110006O24Rik,0.0021328959
Zkscan2,0.0021328959
Gm28791,0.0021328959
Ifitm5,0.0021328959
Gm42815,0.0021328959
Mn1,0.0021328959
5830418P13Rik,0.0021328959
Gm13421,0.0021328959
Zfp773,0.0021328959
Elovl2,0.0021328959
Map2k3os,0.0021328959
Pbx4,0.0021328959
St8sia4,0.0021328959
Olfr920,0.0021328959
9630013D21Rik,0.0021328959
Lrrc36,0.0021328959
Fas,0.0021328959
Ptpn22,0.0021328959
Syt13,0.0021328959
Iqch,0.0021328959
Gm48027,0.0021328959
Fmod,0.0021328959
Fn3k,0.0021328959
Defb20,0.0021328959
Trpc1,0.0021328959
Ces2g,0.0021328959
Gm17133,0.0021328959
Gm49871,0.0021328959
Gm43187,0.0021328959
Flacc1,0.0021328959
Cd300a,0.0021328959
Gm19391,0.0021328959
Gm29684,0.0021328959
Gm43809,0.0021328959
Gm43858,0.0021328959
Tmem182,0.0021328959
Coro1a,0.0021328959
Npnt,0.0021328959
AU015836,0.0021328959
Gm49980,0.0021328959
Nova2,0.0021328959
Gm44973,0.0021328959
Sgip1,0.0021328959
Angpt4,0.0021328959
Ankmy1,0.0021328959
Gm830,0.0021328959
Klf17,0.0021328959
Gm15867,0.0021328959
Ms4a6b,0.0021328959
Gm15559,0.0021328959
Topaz1,0.0021328959
Amigo3,0.0021328959
Casp4,0.0021328959
Gm20536,0.0021328959
Gzmm,0.0021328959
Slc5a4b,0.0021328959
Itgb1bp2,0.0021328959
Vwf,0.0021328959
Kif17,0.0021328959
Sfn,0.0021328959
C130060C02Rik,0.0021328959
Gm52992,0.0021328959
1110020A21Rik,0.0021328959
Batf2,0.0021328959
Tmem150c,0.0021328959
Cnih2,0.0021328959
Gm26621,0.0021328959
4933433G19Rik,0.0021328959
Gm11290,0.0021328959
Ccdc40,0.0021328959
Hrct1,0.0021328959
Chrd,0.0021328959
Slc47a1,0.0021328959
Mbl2,0.0021328959
9530018F02Rik,0.0021328959
Gm37215,0.0021328959
Gm37257,0.0021328959
5730414N17Rik,0.0021328959
Slc35f3,0.0021328959
Pou4f1,0.0021328959
Fcho1,0.0021328959
Ripk3,0.0021328959
9330162012Rik,0.0021328959
Pcdhb14,0.0021328959
Tspyl3,0.0021328959
Pycr1,0.0021328959
Mir181a-1hg,0.0021328959
Rassf9,0.0021328959
Krt19,0.0021328959
Dynlt1b,0.0021328959
Kcne4,0.0021328959
Fbxw20,0.0021328959
Gabrb2,0.0021328959
Csrnp1,0.0021328959
Hpca,0.0021328959
Gm14964,0.0021328959
Gm14858,0.0021328959
Adad1,0.0021328959
Thrsp,0.0021328959
Gm5141,0.0021328959
Gm49883,0.0021328959
Gata2,0.0021328959
Nobox,0.0021328959
Glrb,0.0021328959
Gm26555,0.0021328956
Ttc39a,0.0021328956
Gm48092,0.0021328956
Tnfsf13os,0.0021328956
Slc16a3,0.0021328956
Ccdc13,0.0021328956
Slc5a7,0.0021328956
Gm44417,0.0021328956
Pkd1l3,0.0021328956
Prdm1,0.0021328956
Gm49003,0.001968827
Htr1d,0.001968827
Gm40438,0.001968827
4930432B10Rik,0.0019688269
Ptprr,0.0019688269
Chrna4,0.0019688269
Gm13219,0.0019688269
Map3k15,0.0019688269
9430034N14Rik,0.0019688269
Lrmp,0.0019688269
Chmp4c,0.0019688269
Tenm1,0.0019688269
Gm32916,0.0019688269
Spata17,0.0019688269
AC109619.1,0.0019688269
1700094D03Rik,0.0019688269
4732416N19Rik,0.0019688269
Myzap,0.0019688269
Cutal,0.0019688269
Fam155a,0.0019688269
Gm49265,0.0019688269
Trim75,0.0019688269
Gpr165,0.0019688269
D830025C05Rik,0.0019688269
Cspg5,0.0019688269
Kcnj8,0.0019688269
Gm6209,0.0019688269
Foxc1,0.0019688269
Gm29292,0.0019688269
4933439K11Rik,0.0019688269
Naip2,0.0019688269
Gm38235,0.0019688269
Nrarp,0.0019688269
Gm36839,0.0019688269
Ttc9,0.0019688269
Pcdhb5,0.0019688269
Loxhd1,0.0019688269
Gm37052,0.0019688269
Noxred1,0.0019688269
Gm6169,0.0019688269
Gm50373,0.0019688269
Gm10767,0.0019688269
Gm44710,0.0019688269
Obox2,0.0019688269
Gm34961,0.0019688269
Pcdhb21,0.0019688269
4930471E19Rik,0.0019688269
Irx3os,0.0019688269
Gm43980,0.0019688269
Tmem132d,0.0019688269
Gm44068,0.0019688269
Gm13008,0.0019688269
Gm12744,0.0019688269
Syt12,0.0019688269
Prr7,0.0019688269
Ntn3,0.0019688269
Otub2,0.0019688269
Gm28635,0.0019688269
Twist2,0.0019688269
Vps25,0.0019688269
Rell2,0.0019688269
4932443L11Rik,0.0019688269
F730043M19Rik,0.0019688269
Kirrel3os,0.0019688269
4930586N03Rik,0.0019688269
Btbd19,0.0019688269
Gnaz,0.0019688269
Gnat2,0.0019688269
Gm9899,0.0019688269
Gm9968,0.0019688269
Cd38,0.0019688269
4933406I18Rik,0.0019688269
Tmem151b,0.0019688269
Bcas3os1,0.0019688269
Rasal1,0.0019688269
K230015D01Rik,0.0019688269
Gm11146,0.0019688269
Hba-a1,0.0019688269
Lyrm7,0.0019688269
Xirp2,0.0019688269
Xkr4,0.0019688269
4930506C21Rik,0.0019688269
9530052E02Rik,0.0019688269
4930512B01Rik,0.0019688269
Slc25a21,0.0019688269
Hba-a2,0.0019688269
Ifit1bl2,0.0019688269
Gm15492,0.0019688269
D630024D03Rik,0.0019688269
Gm15411,0.0019688269
Cxcr4,0.0019688269
Cyb5d1,0.0019688269
2610206C17Rik,0.0019688269
Fcnaos,0.0019688269
Klhl14,0.0019688269
4933427D14Rik,0.0019688269
4933424G05Rik,0.0019688269
Wnt9a,0.0019688269
Higd1b,0.0019688269
Eps8l2,0.0019688269
Il21r,0.0019688269
Degs2,0.0019688269
Def6,0.0019688269
Gm14226,0.0019688269
Cfap53,0.0019688269
Gm5820,0.0019688269
Gm30015,0.0019688269
Avil,0.0019688269
Inka1,0.0019688269
Pde4b,0.0019688269
Gm45206,0.0019688269
Lilr4b,0.0019688269
Gm5427,0.0019688269
Pramel51,0.0019688269
Camkk1,0.0019688269
Gm31105,0.0019688269
6820408C15Rik,0.0019688269
1810064F22Rik,0.0019688269
Nfatc2,0.0019688269
Gm37914,0.0019688269
Gm16310,0.0019688269
Gm37988,0.0019688269
Gm45203,0.0019688269
Gm9803,0.0019688269
Tcf24,0.0019688269
Gm47066,0.0019688269
Bmp15,0.0019688269
Osbpl10,0.0019688269
Gm44616,0.0019688269
A330009N23Rik,0.0019688269
Hydin,0.0019688269
Ly6g6d,0.0019688269
Sycp3,0.0019688269
Ankef1,0.0019688269
Gm49711,0.0019688269
Srpx,0.0019688269
Ms4a6d,0.0019688269
Rep15,0.0019688269
Rfx4,0.0019688269
Gm15690,0.0019688269
Gm26885,0.0019688269
Fgf14,0.0019688269
Plekha6,0.0019688269
Gm43323,0.0019688269
Gm43118,0.0019688269
Gm48602,0.0019688269
Gm49705,0.0019688269
Ankrd23,0.0019688269
Cdc42ep2,0.0019688269
Spink4,0.0019688269
Gm10010,0.0019688269
5930403N24Rik,0.0019688269
Lax1,0.0019688269
Cbr2,0.0019688269
Gm29642,0.0019688269
Gm26569,0.0019688269
Foxd2os,0.0019688269
Folr2,0.0019688269
4833408A19Rik,0.0019688269
Ralyl,0.0019688269
4833413G10Rik,0.0019688269
Gm36963,0.0019688269
Gabrg3,0.0019688269
B3galt5,0.0019688269
B3gnt4,0.0019688269
Pcsk4,0.0019688269
Zfp78,0.0019688269
1700034P13Rik,0.0019688269
Gm23054,0.0019688269
Cacng8,0.0019688269
Gm47644,0.0019688269
9130019P16Rik,0.0019688269
4833412C15Rik,0.0019688269
Cstad,0.0019688269
Gbp5,0.0019688269
Hotairm1,0.0019688269
Gm43054,0.0019688269
Gm14643,0.0019688269
6330411D24Rik,0.0019688269
Gm45555,0.0019688269
Tmem273,0.0019688269
Zc3h12a,0.0019688269
Gm43435,0.0019688269
Atp6v1b1,0.0019688269
Cpxm2,0.0019688269
Gm42690,0.0019688269
Gm43566,0.0019688269
Grin2d,0.0019688269
Gm45343,0.0019688269
Spdya,0.0019688269
Gm48512,0.0019688269
Tnfaip8l1,0.0019688269
Dact2,0.0019688269
Gm49066,0.0019688269
Gm48860,0.0019688269
Ifit3b,0.0019688269
Gm39526,0.0019688269
Rbm8a2,0.0019688269
Mei4,0.0019688269
4930469K13Rik,0.0018047581
Plk3,0.001804758
C130051F05Rik,0.001804758
Lrrc3b,0.001804758
Dph1,0.001804758
Adcyap1,0.001804758
Mybpc1,0.001804758
Zfp599,0.001804758
A830008E24Rik,0.001804758
Nt5e,0.001804758
Apol9b,0.001804758
Gm49284,0.001804758
Gm36584,0.001804758
Lrfn2,0.001804758
Cnga1,0.001804758
Dnah14,0.001804758
Gm44987,0.001804758
Gm43679,0.001804758
Krt7,0.001804758
Gm31323,0.001804758
Slc24a2,0.001804758
B3gat2,0.001804758
B3gnt8,0.001804758
Fbxw26,0.001804758
Gm16168,0.001804758
Nlrp4b,0.001804758
Gm37309,0.001804758
Il13ra2,0.001804758
Gm37706,0.001804758
Gm12167,0.001804758
Gm30054,0.001804758
Agap2,0.001804758
Zfp993,0.001804758
Cdh18,0.0018047579
Gm43200,0.0018047579
Fam20a,0.0018047579
Gm14412,0.0018047579
Gm43328,0.0018047579
Abcb9,0.0018047579
Gm48693,0.0018047579
Best1,0.0018047579
B930059L03Rik,0.0018047579
BC037032,0.0018047579
Slc22a27,0.0018047579
6030469F06Rik,0.0018047579
Cdh24,0.0018047579
Pik3r6,0.0018047579
Kcnd1,0.0018047579
Gm45552,0.0018047579
Vash1,0.0018047579
Gm46440,0.0018047579
Gm46102,0.0018047579
Gm47260,0.0018047579
Efcab9,0.0018047579
Kcnn1,0.0018047579
Scn1b,0.0018047579
Gm45740,0.0018047579
Gm11337,0.0018047579
5730405O15Rik,0.0018047579
Egfl6,0.0018047579
Dmgdh,0.0018047579
Gm35041,0.0018047579
Gm20449,0.0018047579
Abca15,0.0018047579
Inpp5d,0.0018047579
Sox2ot,0.0018047579
Sox30,0.0018047579
Bmerb1,0.0018047579
Prss23os,0.0018047579
Gm34294,0.0018047579
H60b,0.0018047579
Zbtb3,0.0018047579
Gm34655,0.0018047579
Gm45413,0.0018047579
Ccdc146,0.0018047579
Steap1,0.0018047579
Gm37983,0.0018047579
Gm37978,0.0018047579
Gm38366,0.0018047579
Igdcc3,0.0018047579
Gm14963,0.0018047579
Dapk2,0.0018047579
Gm43009,0.0018047579
Micall2,0.0018047579
Gm34006,0.0018047579
Btnl2,0.0018047579
Acsbg3,0.0018047579
Nol3,0.0018047579
Pabpn1l,0.0018047579
A830052D11Rik,0.0018047579
Gm50386,0.0018047579
Gm50361,0.0018047579
Rps23rg1,0.0018047579
Gm44022,0.0018047579
Cpa6,0.0018047579
Gm37249,0.0018047579
Tmem255a,0.0018047579
Rab15,0.0018047579
Far1os,0.0018047579
Gm42973,0.0018047579
Gm49776,0.0018047579
Rimkla,0.0018047579
Gm15414,0.0018047579
1810010H24Rik,0.0018047579
4930451G09Rik,0.0018047579
Gm48140,0.0018047579
A830018L16Rik,0.0018047579
Rin1,0.0018047579
Gm42969,0.0018047579
Catsperb,0.0018047579
Dusp14,0.0018047579
Zfp365,0.0018047579
Creb3l4,0.0018047579
Tmppe,0.0018047579
Fam169b,0.0018047579
Tmigd1,0.0018047579
Hsf5,0.0018047579
Gm37795,0.0018047579
Ufsp1,0.0018047579
Kcnab3os,0.0018047579
5730419F03Rik,0.0018047579
Pcdhb7,0.0018047579
Pcdhb19,0.0018047579
Dnai2,0.0018047579
A330041J22Rik,0.0018047579
Gm48228,0.0018047579
C230071H17Rik,0.0018047579
C230086J09Rik,0.0018047579
Papln,0.0018047579
Clec11a,0.0018047579
Gm21985,0.0018047579
Lynx1,0.0018047579
Gm44509,0.0018047579
Gm47922,0.0018047579
Gm10643,0.0018047579
Enpp3,0.0018047579
Gria1,0.0018047579
Pdxp,0.0018047579
Gm47797,0.0018047579
Peg12,0.0018047579
Gm15601,0.0018047579
Aim2,0.0018047579
Trim17,0.0018047579
Adnp,0.0018047579
Rgn,0.0018047579
Hhatl,0.0018047579
Msantd1,0.0018047579
Gm42639,0.0018047579
Lmo1,0.0018047579
Gm11042,0.0018047579
Gm47652,0.0018047579
D930048N14Rik,0.0018047579
Gm31834,0.0018047579
Pdf,0.0018047579
Xkr5,0.0018047579
Ngfr,0.0018047579
Gm37598,0.0018047579
Gm37558,0.0018047579
1810009A15Rik,0.0018047579
Esrp1,0.0018047579
Skint6,0.0018047579
Six4,0.0018047579
Mroh8,0.0018047579
Gm47889,0.0018047579
Itgb7,0.0018047579
Slc26a8,0.0018047579
Them7,0.0018047579
Lrrtm4,0.0018047579
Pdia2,0.0018047579
2010109A12Rik,0.0018047579
Gm37716,0.0018047579
Gm44552,0.0018047579
Glipr1,0.0018047579
Mrps18b,0.0018047579
Enho,0.0018047579
Izumo1r,0.0018047579
Lrrc73,0.0018047579
Gm44763,0.0018047579
Pkhd1,0.0018047579
Gm26692,0.0018047579
Gm26965,0.0018047579
Tnfaip8l2,0.0018047579
Gm47439,0.0018047579
Gm11940,0.0018047579
Plcd3,0.0018047579
Gm28153,0.0018047579
Cd248,0.0018047579
Gm28305,0.0018047579
4930590J08Rik,0.0018047579
Plch2,0.0018047579
Myorg,0.0018047579
Zfp957,0.0018047579
Apba2,0.0018047579
Vsig10l,0.0018047579
Fgfr4,0.0018047579
Naa11,0.0018047579
Tnni2,0.0018047579
4930579G18Rik,0.0018047579
Gm47123,0.0018047579
Slc36a2,0.0018047579
Cd300ld,0.0018047579
Csf2rb,0.0016406892
Gm47246,0.0016406891
Cd300lg,0.0016406891
Gm7628,0.0016406891
Ankfn1,0.0016406891
Gm26797,0.0016406891
Gm16278,0.0016406891
Gm30648,0.0016406891
Gm29724,0.0016406891
Rorb,0.0016406891
Gm48890,0.0016406891
Gm26652,0.0016406891
Gm48996,0.0016406891
Marchf1,0.0016406891
Gm30725,0.0016406891
Gm43423,0.0016406891
Gm48952,0.0016406891
Fam178b,0.0016406891
Rab42,0.0016406891
Catsperd,0.0016406891
Spock3,0.0016406891
A730091E23Rik,0.0016406891
Cdkl4,0.0016406891
Gm10800,0.0016406891
Gm44237,0.0016406891
Adamts4,0.0016406891
Dnah17,0.0016406891
Gm42819,0.0016406891
Acer1,0.0016406891
Gm26693,0.0016406891
Cacng4,0.0016406891
Gm16552,0.001640689
F830016B08Rik,0.001640689
Hs3st5,0.001640689
4833411C07Rik,0.001640689
Gm37893,0.001640689
Gm38009,0.001640689
Arid5a,0.001640689
Gbp4,0.001640689
Stard6,0.001640689
Slitrk6,0.001640689
Fam151a,0.001640689
Sstr3,0.001640689
Hpdl,0.001640689
Gm37943,0.001640689
Gm29488,0.001640689
Slc6a7,0.001640689
Gm43982,0.001640689
Map10,0.001640689
Guca1b,0.001640689
Ephb1,0.001640689
Ephb2,0.001640689
Ciita,0.001640689
Ciart,0.001640689
Btk,0.001640689
Gm37233,0.001640689
Nlrp9a,0.001640689
H2-DMb1,0.001640689
Prss8,0.001640689
Gm36995,0.001640689
Ppp1r36,0.001640689
Dtx1,0.001640689
Lmntd1,0.001640689
A530083I20Rik,0.001640689
Rinl,0.001640689
Gm42972,0.001640689
B230217C12Rik,0.001640689
Evi2a,0.001640689
Fbxw27,0.001640689
Potegl,0.001640689
6530437J22Rik,0.001640689
Upk3b,0.001640689
Pi15,0.001640689
A630052C17Rik,0.001640689
Prss30,0.001640689
6330415B21Rik,0.001640689
Pla2g5,0.001640689
Gm28905,0.001640689
Tdrd1,0.001640689
Gm8013,0.001640689
Gpd1,0.001640689
Nqo1,0.001640689
Epop,0.001640689
Rp1,0.001640689
Gm19705,0.001640689
Gm19531,0.001640689
Zfp536,0.001640689
Fam89b,0.001640689
4833412K13Rik,0.001640689
Ddx4,0.001640689
Speer4a,0.001640689
Gm43178,0.001640689
Il16,0.001640689
Gm14286,0.001640689
Inka2,0.001640689
Gm10399,0.001640689
6330415G19Rik,0.001640689
Gm29093,0.001640689
Oas2,0.001640689
Has2os,0.001640689
1700102P08Rik,0.001640689
Nr2e1,0.001640689
1700124L16Rik,0.001640689
Cntnap3,0.001640689
Gm36962,0.001640689
D930030I03Rik,0.001640689
Tbc1d10c,0.001640689
Pih1d2,0.001640689
6030400A10Rik,0.001640689
5830444F18Rik,0.001640689
Gm12166,0.001640689
Gm12296,0.001640689
Gm26826,0.001640689
Gpr157,0.001640689
Gm20522,0.001640689
Spaar,0.001640689
Gm13963,0.001640689
Ece2,0.001640689
AU016765,0.001640689
Vav1,0.001640689
4933427G23Rik,0.001640689
Gm47024,0.001640689
Scg3,0.001640689
Clec10a,0.001640689
Syn1,0.001640689
AW011738,0.001640689
Tsga10ip,0.001640689
Mdfic2,0.001640689
Tmem139,0.001640689
Gm43420,0.001640689
4930447C04Rik,0.001640689
Gm34388,0.001640689
Oog4,0.001640689
Diras2,0.001640689
Gm45718,0.001640689
Gm16196,0.001640689
9930120I10Rik,0.001640689
A330008L17Rik,0.001640689
Gm12868,0.001640689
Gm44597,0.001640689
4930532G15Rik,0.001640689
Camk2a,0.001640689
Pelo,0.001640689
Stk26,0.001640689
Stk32a,0.001640689
2010308F09Rik,0.001640689
Slc22a3,0.001640689
Gm12802,0.001640689
Ly6d,0.001640689
4930467D21Rik,0.001640689
Gm30122,0.001640689
Gm30075,0.001640689
Cfap221,0.001640689
Gm30238,0.001640689
Gm42482,0.001640689
Exd1,0.001640689
Zfp174,0.001640689
2810455O05Rik,0.001640689
Gm38055,0.001640689
4932412D23Rik,0.001640689
Sema3f,0.001640689
Piwil4,0.001640689
Pirb,0.001640689
Gm47467,0.001640689
9930111J21Rik2,0.001640689
Gm11739,0.001640689
4930577N17Rik,0.001640689
4930565N06Rik,0.001640689
Gm28055,0.001640689
Gm38057,0.001640689
2610011E03Rik,0.001640689
Arhgap33,0.001640689
Gm38162,0.001640689
Gckr,0.001640689
Slc3a1,0.001640689
1700022I11Rik,0.001640689
1700018B24Rik,0.001640689
Zfp970,0.001640689
Oas1h,0.001640689
Vwa3a,0.001640689
Ntrk1,0.001640689
BC055308,0.001640689
Naif1,0.001640689
Tnfrsf19,0.001640689
Fam160a1,0.001640689
Myl1,0.001640689
Slc14a2,0.001640689
Gdf15,0.001640689
Gm38910,0.001640689
Myo3b,0.001640689
Cd274,0.001640689
Khdc1c,0.001640689
Tbx4,0.001640689
Khdc1a,0.001640689
1700010K24Rik,0.001640689
Col8a1,0.001640689
Gm49706,0.001640689
Gm26510,0.001640689
Dusp4,0.001640689
6720468P15Rik,0.001640689
Wfdc6a,0.001640689
Htr2b,0.001640689
Cybrd1,0.001640689
Amt,0.001640689
Ssc4d,0.001640689
Fut4,0.001640689
Gm32884,0.001640689
Gm12992,0.001640689
Pcdh12,0.001640689
Pcdhga12,0.001640689
Gm26749,0.001640689
9130002K18Rik,0.001640689
Gm31356,0.001640689
Gm10634,0.001640689
Eno1b,0.001640689
Eno2,0.001640689
Itga7,0.001640689
Gm47936,0.001640689
Efcab12,0.001640689
Nos1,0.001640689
Gm37120,0.001640689
Adam11,0.001640689
