benchmark,benchmark_version,config_hash,config_id,fit_mode,grid_side,dimension_p,smoothness,decay_true,variance_true,range_true,bandwidth,input_spacing,candidate_count,decay_candidate_count,variance_candidate_count,delta,seed,git_commit,git_dirty,model,sample_size,sample_size_times_dimension,inverse_sqrt_sample_size_times_dimension,trial,decay_estimate,variance_estimate,range_estimate,population_grid_decay_target,population_grid_variance_target,population_continuous_decay_target,population_continuous_variance_target,decay_error_to_truth,variance_error_to_truth,decay_error_to_grid_target,variance_error_to_grid_target,sample_objective_at_estimate,population_objective_at_estimate,criterion_deviation_at_estimate,sample_objective_at_population_target,population_objective_at_population_target,criterion_deviation_at_population_target,max_abs_criterion_deviation,population_excess_at_estimate,erm_deterministic_excess_limit,erm_inequality_holds,uniform_likelihood_bound,uniform_excess_bound,max_candidatewise_deviation_to_bound_ratio,simultaneous_candidatewise_bound_holds,uniform_bound_holds,population_excess_within_uniform_bound,finite_grid_oracle_selected,worst_bound_decay,worst_bound_variance,worst_bound_frobenius_norm,worst_bound_operator_norm,worst_bound_stable_rank
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu1.5,joint,4,16,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9280383676583921440,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,64,1024,0.03125,181,0.7347081029128222,1.0760568108676287,1.3610847573824245,0.6842554289186317,1.2233389455272659,0.6873558530514295,1.2195181852448287,-0.2652918970871778,0.07605681086762872,0.05045267399419051,-0.14728213465963713,-0.9853921598277015,-1.0007495557941533,0.015357395966451878,-0.9837954532738385,-1.001741935454858,0.017946482181019466,7.161515154764078,0.0009923796607047564,14.323030309528155,True,34.489148450201895,68.97829690040379,0.2076454617342736,True,True,True,False,0.15,0.35,1028.3798285766386,389.7818635631125,6.960875138663809
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu1.5,joint,4,16,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9280383676583921440,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,64,1024,0.03125,182,0.6525601261989097,1.3655248344454134,1.5324258407035825,0.6842554289186317,1.2233389455272659,0.6873558530514295,1.2195181852448287,-0.3474398738010903,0.3655248344454134,-0.031695302719721985,0.14218588891814754,-1.0018646399226647,-1.0012666414223848,-0.0005979985002799674,-1.0013181498786352,-1.001741935454858,0.00042378557622288764,2.269543961010275,0.0004752940324732613,4.53908792202055,True,34.489148450201895,68.97829690040379,0.20995891809386832,True,True,True,False,0.15,0.35,1028.3798285766386,389.7818635631125,6.960875138663809
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu1.5,joint,4,16,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9280383676583921440,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,64,1024,0.03125,183,0.7347081029128222,1.037331581929148,1.3610847573824245,0.6842554289186317,1.2233389455272659,0.6873558530514295,1.2195181852448287,-0.2652918970871778,0.03733158192914798,0.05045267399419051,-0.18600736359811787,-1.010056690586372,-1.0008870246154764,-0.009169665970895368,-1.0093888670051794,-1.001741935454858,-0.007646931550321379,0.13649987263460975,0.0008549108393816063,0.2729997452692195,True,34.489148450201895,68.97829690040379,0.20610614059010915,True,True,True,False,0.15,0.35,1028.3798285766386,389.7818635631125,6.960875138663809
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu1.5,joint,4,16,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9280383676583921440,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,64,1024,0.03125,184,0.6842554289186317,1.2459643091957104,1.4614425516219254,0.6842554289186317,1.2233389455272659,0.6873558530514295,1.2195181852448287,-0.31574457108136833,0.24596430919571044,0.0,0.022625363668444587,-0.9958434151059268,-1.0017250990953754,0.005881683989448586,-0.9957514711149344,-1.001741935454858,0.0059904643399235616,1.2550240322037862,1.6836359482574892e-05,2.5100480644075724,True,34.489148450201895,68.97829690040379,0.04212433041464929,True,True,True,False,0.15,0.35,1028.3798285766386,389.7818635631125,6.960875138663809
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu1.5,joint,4,16,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9280383676583921440,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,64,1024,0.03125,185,0.6223329772884784,1.610381617761104,1.6068568378893033,0.6842554289186317,1.2233389455272659,0.6873558530514295,1.2195181852448287,-0.37766702271152164,0.6103816177611039,-0.06192245163015331,0.38704267223383804,-0.9790003374871603,-0.9996030720380714,0.020602734550911068,-0.9766091790128263,-1.001741935454858,0.02513275644203181,1.043179801538027,0.002138863416786596,2.086359603076054,True,34.489148450201895,68.97829690040379,0.36406639372026195,True,True,True,False,0.15,0.35,1028.3798285766386,389.7818635631125,6.960875138663809
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu1.5,joint,4,16,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9280383676583921440,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,64,1024,0.03125,186,0.7523391963649503,0.9588766029744723,1.3291876919767884,0.6842554289186317,1.2233389455272659,0.6873558530514295,1.2195181852448287,-0.24766080363504972,-0.0411233970255277,0.06808376744631861,-0.26446234255279355,-1.0181104025814154,-0.9998406989428494,-0.018269703638565966,-1.0160034528124393,-1.001741935454858,-0.014261517357581197,1.6381803940125144,0.001901236512008575,3.2763607880250287,True,34.489148450201895,68.97829690040379,0.2763793982058447,True,True,True,False,0.15,0.35,1028.3798285766386,389.7818635631125,6.960875138663809
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu1.5,joint,4,16,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9280383676583921440,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,64,1024,0.03125,187,0.6842554289186317,1.2690081235993345,1.4614425516219254,0.6842554289186317,1.2233389455272659,0.6873558530514295,1.2195181852448287,-0.31574457108136833,0.26900812359933446,0.0,0.045669178072068606,-0.9826276812456749,-1.0015421799837116,0.018914498738036658,-0.9821213285575336,-1.001741935454858,0.01962060689732444,5.0600895982001814,0.00019975547114636782,10.120179196400363,True,34.489148450201895,68.97829690040379,0.1467154112403306,True,True,True,False,0.15,0.35,1028.3798285766386,389.7818635631125,6.960875138663809
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu1.5,joint,4,16,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9280383676583921440,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,64,1024,0.03125,188,0.700675788738485,1.2233389455272659,1.4271935980554231,0.6842554289186317,1.2233389455272659,0.6873558530514295,1.2195181852448287,-0.299324211261515,0.22333894552726585,0.016420359819853347,0.0,-0.9762761250521257,-1.001143197324395,0.02486707227226917,-0.9753423623392597,-1.001741935454858,0.02639957311559826,8.395747390732506,0.0005987381304630723,16.791494781465012,True,34.489148450201895,68.97829690040379,0.24343156523145063,True,True,True,False,0.15,0.35,1028.3798285766386,389.7818635631125,6.960875138663809
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu1.5,joint,4,16,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9280383676583921440,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,64,1024,0.03125,189,0.7174901947072152,1.0959582263852172,1.3937472698258517,0.6842554289186317,1.2233389455272659,0.6873558530514295,1.2195181852448287,-0.2825098052927848,0.09595822638521723,0.03323476578858353,-0.12738071914204863,-1.0054014146700203,-1.0013945323985565,-0.0040068822714639215,-1.0050998369663784,-1.001741935454858,-0.003357901511520273,0.46335272749887835,0.0003474030563015429,0.9267054549977567,True,34.489148450201895,68.97829690040379,0.09696467884286909,True,True,True,False,0.15,0.35,1028.3798285766386,389.7818635631125,6.960875138663809
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu1.5,joint,4,16,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9280383676583921440,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,64,1024,0.03125,190,0.7174901947072152,1.037331581929148,1.3937472698258517,0.6842554289186317,1.2233389455272659,0.6873558530514295,1.2195181852448287,-0.2825098052927848,0.03733158192914798,0.03323476578858353,-0.18600736359811787,-1.0327439465830224,-1.000371421938197,-0.03237252464482545,-1.0317680693376072,-1.001741935454858,-0.030026133882749204,4.5084486799097645,0.001370513516661065,9.016897359819529,True,34.489148450201895,68.97829690040379,0.23368705670031883,True,True,True,False,0.15,0.35,1028.3798285766386,389.7818635631125,6.960875138663809
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu1.5,joint,4,16,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9280383676583921440,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,64,1024,0.03125,191,0.7347081029128222,1.037331581929148,1.3610847573824245,0.6842554289186317,1.2233389455272659,0.6873558530514295,1.2195181852448287,-0.2652918970871778,0.03733158192914798,0.05045267399419051,-0.18600736359811787,-1.0082413185993944,-1.0008870246154764,-0.007354293983917794,-1.0073145911045178,-1.001741935454858,-0.005572655649659722,1.4926289269502848,0.0008549108393816063,2.9852578539005696,True,34.489148450201895,68.97829690040379,0.17955066712200649,True,True,True,False,0.15,0.35,1028.3798285766386,389.7818635631125,6.960875138663809
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu1.5,joint,4,16,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9280383676583921440,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,64,1024,0.03125,192,0.6682198807633842,1.3163822043342375,1.4965133914566944,0.6842554289186317,1.2233389455272659,0.6873558530514295,1.2195181852448287,-0.33178011923661577,0.31638220433423747,-0.016035548155247437,0.09304325880697162,-0.9941725729533576,-1.0015869848580594,0.007414411904701759,-0.993928898234744,-1.001741935454858,0.007813037220114083,1.0531015767965561,0.00015495059679859757,2.1062031535931123,True,34.489148450201895,68.97829690040379,0.06608276245119861,True,True,True,False,0.15,0.35,1028.3798285766386,389.7818635631125,6.960875138663809
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu1.5,joint,4,16,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9280383676583921440,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,64,1024,0.03125,193,0.7347081029128222,0.9588766029744723,1.3610847573824245,0.6842554289186317,1.2233389455272659,0.6873558530514295,1.2195181852448287,-0.2652918970871778,-0.0411233970255277,0.05045267399419051,-0.26446234255279355,-1.0472216865424895,-0.9988576931760478,-0.04836399336644169,-1.0447746922495253,-1.001741935454858,-0.04303275679466729,7.77488801361378,0.002884242278810234,15.54977602722756,True,34.489148450201895,68.97829690040379,0.35691244870714434,True,True,True,False,0.15,0.35,1028.3798285766386,389.7818635631125,6.960875138663809
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu1.5,joint,4,16,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9280383676583921440,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,64,1024,0.03125,194,0.6525601261989097,1.3907798924083592,1.5324258407035825,0.6842554289186317,1.2233389455272659,0.6873558530514295,1.2195181852448287,-0.3474398738010903,0.3907798924083592,-0.031695302719721985,0.16744094688109334,-0.9931121218410419,-1.0012579673767568,0.008145845535714798,-0.9924064230454903,-1.001741935454858,0.009335512409367789,1.6409952471640161,0.000483968078101249,3.2819904943280322,True,34.489148450201895,68.97829690040379,0.14848776537150055,True,True,True,False,0.15,0.35,1028.3798285766386,389.7818635631125,6.960875138663809
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu1.5,joint,4,16,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9280383676583921440,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,64,1024,0.03125,195,0.6842554289186317,1.201124433981431,1.4614425516219254,0.6842554289186317,1.2233389455272659,0.6873558530514295,1.2195181852448287,-0.31574457108136833,0.2011244339814311,0.0,-0.02221451154583476,-1.0107525840427891,-1.0015896174010464,-0.0091629666417426,-1.0107385125371076,-1.001741935454858,-0.008996577082249454,1.804553471925853,0.00015231805381166197,3.609106943851706,True,34.489148450201895,68.97829690040379,0.06759166937623498,True,True,True,False,0.15,0.35,1028.3798285766386,389.7818635631125,6.960875138663809
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu1.5,joint,4,16,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9280383676583921440,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,64,1024,0.03125,196,0.700675788738485,1.201124433981431,1.4271935980554231,0.6842554289186317,1.2233389455272659,0.6873558530514295,1.2195181852448287,-0.299324211261515,0.2011244339814311,0.016420359819853347,-0.02221451154583476,-0.9897853856148876,-1.001484917897756,0.011699532282868425,-0.9894844651214929,-1.001741935454858,0.012257470333365115,4.375812610120257,0.0002570175571019462,8.751625220240514,True,34.489148450201895,68.97829690040379,0.1268750551043148,True,True,True,False,0.15,0.35,1028.3798285766386,389.7818635631125,6.960875138663809
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu1.5,joint,4,16,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9280383676583921440,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,64,1024,0.03125,197,0.6525601261989097,1.4426999059072134,1.5324258407035825,0.6842554289186317,1.2233389455272659,0.6873558530514295,1.2195181852448287,-0.3474398738010903,0.4426999059072134,-0.031695302719721985,0.21936096037994757,-0.9747568267906881,-1.0007449449471586,0.025988118156470615,-0.973391269045422,-1.001741935454858,0.02835066640943616,3.5507333731253055,0.0009969905076994134,7.101466746250611,True,34.489148450201895,68.97829690040379,0.2508208957868948,True,True,True,False,0.15,0.35,1028.3798285766386,389.7818635631125,6.960875138663809
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu1.5,joint,4,16,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9280383676583921440,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,64,1024,0.03125,198,0.7174901947072152,1.0959582263852172,1.3937472698258517,0.6842554289186317,1.2233389455272659,0.6873558530514295,1.2195181852448287,-0.2825098052927848,0.09595822638521723,0.03323476578858353,-0.12738071914204863,-1.01005047314468,-1.0013945323985565,-0.008655940746123577,-1.0094188616695228,-1.001741935454858,-0.007676926214664689,2.476307552830284,0.0003474030563015429,4.952615105660568,True,34.489148450201895,68.97829690040379,0.10574118774830238,True,True,True,False,0.15,0.35,1028.3798285766386,389.7818635631125,6.960875138663809
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q4_nu1.5,joint,4,16,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9280383676583921440,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,64,1024,0.03125,199,0.6682198807633842,1.3163822043342375,1.4965133914566944,0.6842554289186317,1.2233389455272659,0.6873558530514295,1.2195181852448287,-0.33178011923661577,0.31638220433423747,-0.016035548155247437,0.09304325880697162,-0.9971849977688914,-1.0015869848580594,0.004401987089168106,-0.9971037464054783,-1.001741935454858,0.004638189049379775,1.538309142289681,0.00015495059679859757,3.076618284579362,True,34.489148450201895,68.97829690040379,0.12373632217277124,True,True,True,False,0.15,0.35,1028.3798285766386,389.7818635631125,6.960875138663809
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q6_nu0.5,joint,6,36,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,6317413981886119131,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,36,0.16666666666666666,0,1.1927378287080268,0.9792224481569407,0.8384072140004142,1.0,1.0,1.0000000149396138,0.9999999902568183,0.1927378287080268,-0.020777551843059294,0.1927378287080268,-0.020777551843059294,-0.4038109080253092,-0.44378147673679524,0.03997056871148597,-0.40060467732890437,-0.44727769172935444,0.0466730144004501,0.7606049573412813,0.003496214992559199,1.5212099146825626,True,16.824292906996366,33.64858581399273,0.048455947186274696,True,True,True,False,0.15,0.35,97.18264593846563,18.68613311049166,27.048212014368143
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q6_nu0.5,joint,6,36,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,6317413981886119131,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,36,0.16666666666666666,1,1.073045153582236,1.1578982602146115,0.9319272321967222,1.0,1.0,1.0000000149396138,0.9999999902568183,0.07304515358223607,0.1578982602146115,0.07304515358223607,0.1578982602146115,-0.351126324779059,-0.4384409785971422,0.08731465381808325,-0.34109903456853075,-0.44727769172935444,0.10617865716082371,1.492459695074423,0.008836713132212237,2.984919390148846,True,16.824292906996366,33.64858581399273,0.10817066305874352,True,True,True,False,0.15,0.35,97.18264593846563,18.68613311049166,27.048212014368143
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q6_nu0.5,joint,6,36,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,6317413981886119131,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,36,0.16666666666666666,2,0.7523391963649503,0.9588766029744723,1.3291876919767884,1.0,1.0,1.0000000149396138,0.9999999902568183,-0.24766080363504972,-0.0411233970255277,-0.24766080363504972,-0.0411233970255277,-0.569507924686611,-0.4273378689478922,-0.14217005573871877,-0.5530371529097532,-0.44727769172935444,-0.1057594611803987,1.875171277274196,0.019939822781462224,3.750342554548392,True,16.824292906996366,33.64858581399273,0.11147870498178347,True,True,True,False,0.15,0.35,97.18264593846563,18.68613311049166,27.048212014368143
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q6_nu0.5,joint,6,36,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,6317413981886119131,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,36,0.16666666666666666,3,0.7523391963649503,1.0760568108676287,1.3291876919767884,1.0,1.0,1.0000000149396138,0.9999999902568183,-0.24766080363504972,0.07605681086762872,-0.24766080363504972,0.07605681086762872,-0.5061154697124988,-0.4394537379860455,-0.06666173172645318,-0.4987313215681875,-0.44727769172935444,-0.05145362983883306,1.0215905817231368,0.007823953743308965,2.0431811634462735,True,16.824292906996366,33.64858581399273,0.06101837112096191,True,True,True,False,0.15,0.35,97.18264593846563,18.68613311049166,27.048212014368143
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q6_nu0.5,joint,6,36,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,6317413981886119131,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,36,0.16666666666666666,4,1.6,0.6852743809295735,0.625,1.0,1.0,1.0000000149396138,0.9999999902568183,0.6000000000000001,-0.3147256190704265,0.6000000000000001,-0.3147256190704265,-0.5118117487628219,-0.42562089926720453,-0.08619084949561741,-0.49900309917165464,-0.44727769172935444,-0.05172540744230019,0.7137459003347789,0.02165679246214991,1.4274918006695578,True,16.824292906996366,33.64858581399273,0.052695822019509446,True,True,True,False,0.15,0.35,97.18264593846563,18.68613311049166,27.048212014368143
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q6_nu0.5,joint,6,36,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,6317413981886119131,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,36,0.16666666666666666,5,0.8673748880184106,0.9792224481569407,1.1529040254838163,1.0,1.0,1.0000000149396138,0.9999999902568183,-0.13262511198158944,-0.020777551843059294,-0.13262511198158944,-0.020777551843059294,-0.5106017480779906,-0.44267462706822736,-0.0679271210097633,-0.5060089060722789,-0.44727769172935444,-0.05873121434292441,1.074052483316706,0.0046030646611270876,2.148104966633412,True,16.824292906996366,33.64858581399273,0.06383938328071206,True,True,True,False,0.15,0.35,97.18264593846563,18.68613311049166,27.048212014368143
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q6_nu0.5,joint,6,36,0.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,6317413981886119131,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,corrected,1,36,0.16666666666666666,6,1.6,0.8106130830989491,0.625,1.0,1.0,1.0000000149396138,0.9999999902568183,0.6000000000000001,-0.18938691690105092,0.6000000000000001,-0.18938691690105092,-0.42336859627477774,-0.4316414897382828,0.008272893463505165,-0.40995175251640137,-0.44727769172935444,0.03732593921295309,0.8685816648178979,0.01563620199107163,1.7371633296357958,True,16.824292906996366,33.64858581399273,0.051764785557709726,True,True,True,False,0.15,0.35,97.18264593846563,18.68613311049166,27.048212014368143
