bandwidth,smoothness_true,decay_true,variance_true,model,assumed_bandwidth,population_smoothness_target,population_decay_target,population_variance_target,population_objective,population_index,sample_size,trial,smoothness_estimate,decay_estimate,variance_estimate,sample_objective,smoothness_error_to_target,decay_error_to_target
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,28,0.75,1.138029973560812,0.8630458151438416,-0.12945243718769928,-0.25,-0.35272698606897324
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,29,0.9,1.7062136731238415,0.5979988532987741,-0.2043783369690526,-0.09999999999999998,0.21545671349405637
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,30,1.5,2.4236087190758298,0.8136824350700778,-0.0955194331676047,0.5,0.9328517594460446
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,31,1.5,2.3590502493343175,0.7720201125717175,-0.13969701282167746,0.5,0.8682932897045323
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,32,1.1,2.006251178442126,0.655917808991605,-0.16392133589197555,0.10000000000000009,0.515494218812341
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,33,0.9,1.573466404101252,0.7621913372168317,-0.12236608642383962,-0.09999999999999998,0.08270944447146689
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,34,2.0,2.7,0.767037066547026,-0.21537975298615408,1.0,1.209243040370215
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,35,0.75,1.3381524316228601,0.6543205098538487,-0.1926414960997065,-0.25,-0.15260452800692503
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,36,0.9,1.1077158914918732,1.0583257911878674,-0.15203772254737535,-0.09999999999999998,-0.38304106813791194
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,37,0.75,1.078209295686945,0.8343453632148475,-0.1728078573732218,-0.25,-0.41254766394284026
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,38,0.9,1.3381524316228601,0.9479312611795936,-0.09834023442099327,-0.09999999999999998,-0.15260452800692503
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,39,1.25,1.7529064232337652,0.8582141165481703,-0.18011421217939028,0.25,0.26214946360398006
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,40,1.1,1.4123951467232176,1.0182255476339037,-0.15561846079066954,0.10000000000000009,-0.07836181290656752
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,41,1.75,2.7,0.7243532977528406,-0.16325211720367505,0.75,1.209243040370215
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,42,0.9,1.4907569596297852,0.6449399004461887,-0.23330719278211287,-0.09999999999999998,0.0
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,43,1.1,1.7062136731238415,0.7579231253224733,-0.18320516725638258,0.10000000000000009,0.21545671349405637
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,44,1.25,1.6165263530222729,0.9800417644101767,-0.1703670130874121,0.25,0.12576939339248772
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,45,1.1,1.6607646932939115,0.9527989897219898,-0.08511290559988782,0.10000000000000009,0.17000773366412636
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,46,1.5,2.628079203986133,0.6943751332620718,-0.12380695921808149,0.5,1.1373222443563478
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,47,1.25,1.8501603153183177,0.8551943920533635,-0.14572527489602183,0.25,0.35940335568853254
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,48,0.75,1.2011695928643287,0.7605584179306972,-0.1668735385555007,-0.25,-0.2895873667654565
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,49,0.75,1.0215330987006,0.9086774859716299,-0.15720779727581746,-0.25,-0.4692238609291852
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,50,1.5,2.3590502493343175,0.8606446833448725,-0.08536144383623323,0.5,0.8682932897045323
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,51,1.5,2.558074186083105,0.6410900984805987,-0.18026817583705435,0.5,1.0673172264533197
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,52,0.75,1.0215330987006,1.180202151826658,-0.026482403483394812,-0.25,-0.4692238609291852
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,53,1.1,1.6165263530222729,0.8140534662496459,-0.1804068926538972,0.10000000000000009,0.12576939339248772
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,54,1.1,1.573466404101252,0.8420343367963105,-0.1803947384040584,0.10000000000000009,0.08270944447146689
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,55,0.75,1.234041156679995,0.8190184081516843,-0.11721117566456907,-0.25,-0.25671580294979024
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,56,1.5,2.489933915073615,0.7905823528953249,-0.09246760889533057,0.5,0.9991769554438297
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,57,0.9,1.3381524316228601,0.8044316741021968,-0.180413212990578,-0.09999999999999998,-0.15260452800692503
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,58,0.75,1.1691736398026784,0.8147414249145193,-0.1452733122691635,-0.25,-0.32158331982710675
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,59,1.75,2.558074186083105,0.8950876907533466,-0.09680806861524127,0.75,1.0673172264533197
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,60,1.0,1.5315534573293854,0.675483968684502,-0.25103712574034054,0.0,0.040796497699600254
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,61,1.5,2.628079203986133,0.625435947234856,-0.1760886742926856,0.5,1.1373222443563478
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,62,0.6,0.7,1.1095438218412206,-0.10446226574980111,-0.4,-0.7907569596297852
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,63,1.0,1.2678122934736207,0.951834570679736,-0.1940315270342886,0.0,-0.22294466615616448
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,64,1.1,1.800876981010554,0.8114401046209998,-0.11733679460314794,0.10000000000000009,0.3101200213807689
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,65,1.5,2.1175610196387638,0.9853193623923868,-0.09362696282486094,0.5,0.6268040600089786
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,66,0.6,0.7798288498981364,0.8526575613610309,-0.188323098838438,-0.4,-0.7109281097316488
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,67,0.6,0.8687614787620717,0.8919907493889022,-0.11955874959524515,-0.4,-0.6219954808677135
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,68,1.1,1.7062136731238415,0.873821120953078,-0.11205830481250156,0.10000000000000009,0.21545671349405637
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,69,1.25,1.7529064232337652,0.923045588745124,-0.14370171029683687,0.25,0.26214946360398006
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,70,1.5,2.558074186083105,0.6599141333911897,-0.16579831616759222,0.5,1.0673172264533197
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,71,1.5,2.235046498701863,0.8929007293688284,-0.1040695373936602,0.5,0.7442895390720778
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,72,0.9,1.6607646932939115,0.6764042542312654,-0.15562241331843207,-0.09999999999999998,0.17000773366412636
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,73,1.1,1.5315534573293854,0.8599070430774487,-0.18705231253764798,0.10000000000000009,0.040796497699600254
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,74,0.9,1.234041156679995,0.9689553504229936,-0.13281615439834926,-0.09999999999999998,-0.25671580294979024
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,75,1.75,2.558074186083105,0.7390034707236535,-0.19261760587510268,0.75,1.0673172264533197
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,76,1.25,1.7529064232337652,0.9886550839161861,-0.10936826368265151,0.25,0.26214946360398006
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,77,1.25,2.0611548440312246,0.6598949606900862,-0.207122249358779,0.25,0.5703978844014395
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,78,0.9,1.0215330987006,1.2518711222467467,-0.11745332166125633,-0.09999999999999998,-0.4692238609291852
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,79,1.25,1.6607646932939115,0.963068158932118,-0.1599173594671951,0.25,0.17000773366412636
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,80,1.0,1.2678122934736207,0.9535522354723626,-0.19313004852484628,0.0,-0.22294466615616448
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,81,1.0,1.6607646932939115,0.7541752661623499,-0.15056998988513848,0.0,0.17000773366412636
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,82,1.0,1.5315534573293854,0.7168349919357901,-0.22132899936899963,0.0,0.040796497699600254
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,83,1.25,2.175510823400143,0.6024553286808472,-0.22068639935120538,0.25,0.6847538637703576
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,84,1.5,2.1175610196387638,0.751136374975748,-0.2293162567965935,0.5,0.6268040600089786
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,85,1.1,1.7062136731238415,0.8002106232387144,-0.15605866258357703,0.10000000000000009,0.21545671349405637
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,86,0.9,1.2011695928643287,0.8977177983535065,-0.18654697312677426,-0.09999999999999998,-0.2895873667654565
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,87,0.9,1.3381524316228601,0.7388203955920768,-0.2229538024209028,-0.09999999999999998,-0.15260452800692503
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,88,0.9,1.573466404101252,0.651973507599529,-0.20046293356950184,-0.09999999999999998,0.08270944447146689
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,89,1.25,1.8501603153183177,0.9099317172997153,-0.11470489562609754,0.25,0.35940335568853254
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,90,1.0,1.800876981010554,0.7850465262948111,-0.08757694666685711,0.0,0.3101200213807689
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,91,1.75,2.7,0.6294566418186194,-0.23346325707664173,0.75,1.209243040370215
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,92,1.5,2.558074186083105,0.7600488878694754,-0.09516180030688548,0.5,1.0673172264533197
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,93,1.0,1.4510471717780122,0.7763383785178459,-0.21298097058664056,0.0,-0.039709787851772926
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,94,1.1,1.4907569596297852,0.9087804859526001,-0.1768400556287193,0.10000000000000009,0.0
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,95,1.0,1.9007923519894863,0.6680053130189284,-0.14110705463687767,0.0,0.4100353923597011
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,96,1.0,1.6165263530222729,0.8579738054478806,-0.10095576349659596,0.0,0.12576939339248772
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,97,1.0,2.1175610196387638,0.580150316823985,-0.16085868846978568,0.0,0.6268040600089786
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,98,1.5,2.4236087190758298,0.7970334028503239,-0.10585621933550537,0.5,0.9328517594460446
0.35,0.5,1.0,1.0,partial_support,0.26249999999999996,1.0,1.4907569596297852,0.8433565628662794,-0.15569466995859216,289,16,99,0.9,1.3381524316228601,0.9036024917130914,-0.12228645851693376,-0.09999999999999998,-0.15260452800692503
0.35,0.5,1.0,1.0,point_support,0.0,1.25,1.6607646932939115,0.7954502537333448,-0.154990500133671,397,16,0,1.75,2.489933915073615,0.7449271507690394,-0.11529470300653943,0.5,0.8291692217797033
0.35,0.5,1.0,1.0,point_support,0.0,1.25,1.6607646932939115,0.7954502537333448,-0.154990500133671,397,16,1,1.5,2.296211444975489,0.5843315162900948,-0.19847201332511433,0.25,0.6354467516815774
0.35,0.5,1.0,1.0,point_support,0.0,1.25,1.6607646932939115,0.7954502537333448,-0.154990500133671,397,16,2,2.0,2.7,0.7307365943825783,-0.14955812928789514,0.75,1.0392353067060887
0.35,0.5,1.0,1.0,point_support,0.0,1.25,1.6607646932939115,0.7954502537333448,-0.154990500133671,397,16,3,1.75,2.006251178442126,0.8783832199014492,-0.2190412619163743,0.5,0.3454864851482147
0.35,0.5,1.0,1.0,point_support,0.0,1.25,1.6607646932939115,0.7954502537333448,-0.154990500133671,397,16,4,1.25,1.7062136731238415,0.8076637009896567,-0.12798160087814003,0.0,0.045448979829930014
0.35,0.5,1.0,1.0,point_support,0.0,1.25,1.6607646932939115,0.7954502537333448,-0.154990500133671,397,16,5,1.75,2.558074186083105,0.6800346673021079,-0.13966088657268383,0.5,0.8973094927891934
0.35,0.5,1.0,1.0,point_support,0.0,1.25,1.6607646932939115,0.7954502537333448,-0.154990500133671,397,16,6,1.5,1.8501603153183177,0.9972424788616907,-0.09786567564543225,0.25,0.18939562202440618
0.35,0.5,1.0,1.0,point_support,0.0,1.25,1.6607646932939115,0.7954502537333448,-0.154990500133671,397,16,7,1.75,2.7,0.6085823722367181,-0.1542109740683758,0.5,1.0392353067060887
0.35,0.5,1.0,1.0,point_support,0.0,1.25,1.6607646932939115,0.7954502537333448,-0.154990500133671,397,16,8,1.25,1.800876981010554,0.7854350573536534,-0.10405994569880661,0.0,0.14011228771664253
0.35,0.5,1.0,1.0,point_support,0.0,1.25,1.6607646932939115,0.7954502537333448,-0.154990500133671,397,16,9,1.0,1.234041156679995,0.9147052727607059,-0.12398781838829165,-0.25,-0.4267235366139166
0.35,0.5,1.0,1.0,point_support,0.0,1.25,1.6607646932939115,0.7954502537333448,-0.154990500133671,397,16,10,1.5,2.1175610196387638,0.5991501036231609,-0.2455422474819262,0.25,0.45679632634485223
0.35,0.5,1.0,1.0,point_support,0.0,1.25,1.6607646932939115,0.7954502537333448,-0.154990500133671,397,16,11,2.25,2.7,0.8054309782894175,-0.18943789750168227,1.0,1.0392353067060887
0.35,0.5,1.0,1.0,point_support,0.0,1.25,1.6607646932939115,0.7954502537333448,-0.154990500133671,397,16,12,1.1,1.3381524316228601,0.9440165676878524,-0.12669862058558445,-0.1499999999999999,-0.3226122616710514
0.35,0.5,1.0,1.0,point_support,0.0,1.25,1.6607646932939115,0.7954502537333448,-0.154990500133671,397,16,13,1.1,1.4907569596297852,0.7145439958065795,-0.1919744157250548,-0.1499999999999999,-0.17000773366412636
0.35,0.5,1.0,1.0,point_support,0.0,1.25,1.6607646932939115,0.7954502537333448,-0.154990500133671,397,16,14,1.0,1.374772708486752,0.6708376486769814,-0.2097459076352557,-0.25,-0.2859919848071595
0.35,0.5,1.0,1.0,point_support,0.0,1.25,1.6607646932939115,0.7954502537333448,-0.154990500133671,397,16,15,1.75,2.175510823400143,0.7146434292508249,-0.2490611560086632,0.5,0.5147461301062313
0.35,0.5,1.0,1.0,point_support,0.0,1.25,1.6607646932939115,0.7954502537333448,-0.154990500133671,397,16,16,1.5,2.0611548440312246,0.6902830338870869,-0.19540434157764508,0.25,0.4003901507373131
0.35,0.5,1.0,1.0,point_support,0.0,1.25,1.6607646932939115,0.7954502537333448,-0.154990500133671,397,16,17,1.25,1.7529064232337652,0.8714749566932546,-0.07087025410356862,0.0,0.0921417299398537
0.35,0.5,1.0,1.0,point_support,0.0,1.25,1.6607646932939115,0.7954502537333448,-0.154990500133671,397,16,18,1.5,2.0611548440312246,0.7343685488183527,-0.16444968898655588,0.25,0.4003901507373131
0.35,0.5,1.0,1.0,point_support,0.0,1.25,1.6607646932939115,0.7954502537333448,-0.154990500133671,397,16,19,0.9,1.0494886768664426,0.9324811019262346,-0.13729884776187584,-0.35,-0.6112760164274689
0.35,0.5,1.0,1.0,point_support,0.0,1.25,1.6607646932939115,0.7954502537333448,-0.154990500133671,397,16,20,1.1,1.7062136731238415,0.6420293345184486,-0.15863134588440775,-0.1499999999999999,0.045448979829930014
0.35,0.5,1.0,1.0,point_support,0.0,1.25,1.6607646932939115,0.7954502537333448,-0.154990500133671,397,16,21,1.0,1.4123951467232176,0.7034614443857643,-0.16921503206649624,-0.25,-0.24836954657069388
